Order_ID,Order_Date,Region,State,Product_Category,Product_Name,Sales_Amount,Quantity,Profit,Customer_Segment,Salesperson
3353,2024-04-27,North,Punjab,Furniture,Sofa,8841,7,1917.8,Consumer,Karan
3354,2025-05-29,East,Odisha,Furniture,Chair,1480,4,309.13,Consumer,Arjun
3355,2025-07-03,West,Gujarat,Office Supplies,Printer,10971,9,1553.53,Home Office,Amit
3356,2026-01-01,North,UP,Office Supplies,Paper,17064,9,3195.38,Home Office,Meena
3357,2025-05-13,North,Punjab,Office Supplies,Paper,11739,7,1398.59,Corporate,Amit
3358,2025-11-27,East,Odisha,Furniture,Table,3464,4,361.58,Consumer,Vikram
3359,2025-03-12,West,Gujarat,Furniture,Sofa,1146,3,118.1,Consumer,Sneha
3360,2024-05-13,East,Bihar,Electronics,Mobile,1695,3,379.5,Home Office,Karan
3361,2025-05-13,South,Kerala,Electronics,Tablet,1091,1,225.66,Consumer,Priya
3362,2025-09-21,East,Odisha,Furniture,Desk,7389,9,437.37,Corporate,Sneha
3363,2024-06-23,North,Delhi,Office Supplies,Pen,3522,2,831.33,Home Office,Sneha
3364,2024-07-20,West,Maharashtra,Office Supplies,Notebook,8020,10,1206.87,Consumer,Meena
3365,2025-09-22,North,Punjab,Office Supplies,Pen,13120,10,2486.99,Corporate,Vikram
3366,2024-07-21,East,Bihar,Furniture,Sofa,15150,10,2532.01,Home Office,Anjali
3367,2024-11-15,South,Kerala,Electronics,Headphones,9898,7,2469.44,Consumer,Anjali
3368,2026-01-28,South,Kerala,Office Supplies,Printer,3402,6,548.54,Consumer,Priya
3369,2024-10-28,North,UP,Office Supplies,Notebook,10107,9,2363.67,Corporate,Amit
3370,2025-07-08,North,Punjab,Furniture,Table,10410,6,3078.42,Corporate,Karan
3371,2025-10-23,South,Tamil Nadu,Office Supplies,Notebook,4395,5,288.15,Home Office,Meena
3372,2025-06-01,West,Rajasthan,Electronics,Mobile,7371,9,1342.53,Consumer,Vikram
3373,2025-09-03,East,Odisha,Electronics,Headphones,2448,3,474.16,Corporate,Priya
3374,2025-11-17,West,Gujarat,Furniture,Desk,1802,2,97.72,Consumer,Karan
3375,2025-01-13,South,Karnataka,Office Supplies,Pen,1760,5,468.98,Home Office,Anjali
3376,2025-08-05,North,Punjab,Electronics,Tablet,4568,8,1092.09,Consumer,Priya
3377,2024-05-20,West,Maharashtra,Electronics,Mobile,5860,5,489.05,Home Office,Rahul
3378,2025-09-30,South,Tamil Nadu,Office Supplies,Paper,1168,2,169.79,Consumer,Vikram
3379,2024-06-08,South,Karnataka,Office Supplies,Paper,122,1,21.6,Consumer,Rohit
3380,2025-12-05,East,Odisha,Office Supplies,Paper,13144,8,1580.33,Corporate,Vikram
3381,2026-02-28,East,West Bengal,Furniture,Sofa,16780,10,1341.04,Corporate,Vikram
3382,2025-09-06,North,Punjab,Office Supplies,Notebook,9919,7,1022.3,Home Office,Sneha
3383,2025-09-09,North,Delhi,Electronics,Laptop,1865,1,554.51,Home Office,Anjali
3384,2025-02-15,South,Telangana,Furniture,Desk,6797,7,905.32,Home Office,Karan
3385,2025-12-03,South,Telangana,Office Supplies,Pen,9640,8,1446.38,Consumer,Priya
3386,2026-01-19,East,Odisha,Electronics,Mobile,11820,10,1779.54,Consumer,Meena
3387,2025-10-24,North,UP,Electronics,Tablet,13194,9,2193.06,Consumer,Sneha
3388,2025-10-09,East,West Bengal,Electronics,Mobile,3768,2,924.02,Corporate,Karan
3389,2025-07-12,South,Kerala,Furniture,Table,4620,10,1146.14,Corporate,Amit
3390,2025-02-15,East,West Bengal,Office Supplies,Printer,12120,10,2606.21,Corporate,Anjali
3391,2024-05-09,West,Gujarat,Furniture,Table,3933,9,233.01,Consumer,Anjali
3392,2025-04-28,South,Telangana,Furniture,Table,15264,9,1716.33,Corporate,Sneha
3393,2024-05-07,South,Tamil Nadu,Office Supplies,Paper,3920,10,328.3,Consumer,Priya
3394,2024-06-26,South,Kerala,Electronics,Laptop,10956,6,818.24,Consumer,Priya
3395,2024-08-11,West,Rajasthan,Furniture,Chair,10752,7,2949.16,Consumer,Meena
3396,2026-02-22,South,Kerala,Office Supplies,Printer,2388,3,159.39,Consumer,Amit
3397,2025-07-25,East,Odisha,Office Supplies,Notebook,306,2,29.64,Corporate,Rahul
3398,2024-08-26,West,Gujarat,Office Supplies,Printer,6210,10,1126.0,Corporate,Arjun
3399,2026-01-26,East,West Bengal,Furniture,Table,4851,9,806.01,Corporate,Rohit
3400,2025-02-13,West,Maharashtra,Electronics,Laptop,3796,2,413.8,Home Office,Rohit
3401,2025-09-18,South,Kerala,Furniture,Sofa,2670,2,154.62,Consumer,Amit
3402,2025-04-09,West,Rajasthan,Furniture,Chair,4200,8,1128.41,Consumer,Rahul
3403,2025-06-28,South,Karnataka,Furniture,Table,2844,4,702.71,Home Office,Amit
3404,2025-10-09,South,Kerala,Furniture,Table,3550,10,657.87,Home Office,Sneha
3405,2024-12-12,South,Telangana,Furniture,Desk,14700,10,4381.86,Corporate,Arjun
3406,2024-03-29,East,Bihar,Electronics,Headphones,1260,4,120.49,Corporate,Priya
3407,2025-02-18,South,Kerala,Office Supplies,Notebook,1754,2,297.24,Consumer,Karan
3408,2025-09-21,West,Gujarat,Electronics,Laptop,3896,2,799.05,Consumer,Arjun
3409,2025-07-27,East,Bihar,Office Supplies,Pen,896,4,201.24,Home Office,Vikram
3410,2025-02-13,West,Rajasthan,Electronics,Mobile,4724,4,372.37,Consumer,Rahul
3411,2025-09-12,North,Punjab,Electronics,Headphones,102,1,8.94,Consumer,Karan
3412,2024-07-07,North,Haryana,Office Supplies,Printer,17586,9,5044.25,Home Office,Rahul
3413,2026-02-24,South,Tamil Nadu,Electronics,Laptop,1398,6,375.09,Corporate,Priya
3414,2025-08-06,South,Telangana,Furniture,Table,5048,8,1472.38,Home Office,Vikram
3415,2025-02-10,North,Punjab,Office Supplies,Paper,1350,1,103.37,Consumer,Rahul
3416,2024-05-30,North,UP,Office Supplies,Pen,635,1,134.3,Home Office,Rohit
3417,2025-04-08,East,Bihar,Electronics,Mobile,431,1,66.03,Corporate,Rahul
3418,2024-08-20,East,West Bengal,Electronics,Tablet,11208,6,1810.99,Home Office,Arjun
3419,2025-09-12,West,Rajasthan,Electronics,Headphones,865,1,153.86,Corporate,Karan
3420,2024-09-06,North,UP,Electronics,Tablet,3732,6,347.19,Consumer,Arjun
3421,2026-01-04,West,Gujarat,Office Supplies,Paper,4113,3,1063.09,Corporate,Meena
3422,2024-06-19,East,Odisha,Electronics,Laptop,5855,5,1118.05,Home Office,Priya
3423,2025-04-10,South,Tamil Nadu,Furniture,Chair,3622,2,458.49,Consumer,Amit
3424,2025-11-26,North,UP,Office Supplies,Pen,3620,5,789.66,Home Office,Amit
3425,2024-06-05,South,Kerala,Furniture,Table,10998,6,2123.61,Consumer,Priya
3426,2025-03-21,West,Maharashtra,Furniture,Desk,7665,5,1191.61,Home Office,Anjali
3427,2024-10-15,East,Bihar,Electronics,Tablet,1037,1,231.04,Consumer,Amit
3428,2026-02-09,South,Telangana,Furniture,Chair,5365,5,762.14,Consumer,Karan
3429,2024-05-26,West,Rajasthan,Office Supplies,Paper,4515,7,1013.43,Home Office,Arjun
3430,2025-07-06,South,Kerala,Office Supplies,Notebook,952,7,115.5,Corporate,Amit
3431,2025-06-30,West,Rajasthan,Office Supplies,Printer,1646,2,193.31,Corporate,Karan
3432,2024-11-18,West,Gujarat,Office Supplies,Pen,16839,9,2984.59,Home Office,Amit
3433,2024-10-23,West,Rajasthan,Furniture,Chair,11732,7,1775.07,Corporate,Vikram
3434,2025-08-28,North,Haryana,Electronics,Headphones,4564,4,1351.39,Home Office,Vikram
3435,2024-04-22,South,Karnataka,Office Supplies,Notebook,1226,1,98.15,Corporate,Vikram
3436,2024-04-22,South,Kerala,Electronics,Tablet,323,1,16.32,Corporate,Vikram
3437,2025-04-06,East,West Bengal,Office Supplies,Paper,9835,5,2606.73,Home Office,Rahul
3438,2026-02-18,South,Kerala,Furniture,Table,3216,8,726.26,Home Office,Priya
3439,2025-11-26,South,Karnataka,Electronics,Mobile,8840,5,1576.69,Consumer,Amit
3440,2025-12-13,West,Maharashtra,Furniture,Sofa,7080,4,1338.96,Corporate,Meena
3441,2024-06-25,South,Kerala,Furniture,Sofa,1989,3,437.56,Corporate,Meena
3442,2024-12-31,North,Delhi,Furniture,Desk,8440,8,898.55,Corporate,Priya
3443,2025-08-23,South,Karnataka,Electronics,Headphones,1098,1,76.48,Consumer,Karan
3444,2026-03-02,West,Gujarat,Office Supplies,Printer,3830,2,323.06,Consumer,Priya
3445,2025-08-06,South,Karnataka,Furniture,Sofa,3789,9,662.08,Home Office,Karan
3446,2024-09-22,South,Kerala,Furniture,Table,1359,9,332.43,Corporate,Rahul
3447,2024-09-01,West,Rajasthan,Office Supplies,Notebook,820,2,154.67,Consumer,Vikram
3448,2025-06-09,South,Karnataka,Office Supplies,Paper,11170,10,2575.96,Consumer,Amit
3449,2024-10-12,South,Telangana,Electronics,Mobile,6860,7,1212.25,Consumer,Sneha
3450,2024-04-21,West,Maharashtra,Electronics,Laptop,268,2,69.45,Consumer,Rohit
3451,2024-05-31,South,Telangana,Office Supplies,Printer,504,2,70.21,Corporate,Rahul
3452,2024-12-09,North,Haryana,Electronics,Mobile,7416,4,1166.67,Corporate,Sneha
3453,2024-08-16,East,West Bengal,Office Supplies,Paper,15608,8,1470.4,Home Office,Vikram
3454,2025-02-03,East,Bihar,Furniture,Sofa,7656,8,1951.39,Corporate,Vikram
3455,2025-10-16,East,West Bengal,Electronics,Mobile,1112,1,98.21,Corporate,Karan
3456,2024-11-16,West,Rajasthan,Furniture,Sofa,11730,6,1552.05,Home Office,Rahul
3457,2025-02-05,South,Telangana,Office Supplies,Printer,2511,3,495.19,Corporate,Karan
3458,2025-08-07,East,West Bengal,Office Supplies,Printer,5154,6,399.51,Corporate,Priya
3459,2024-06-12,West,Gujarat,Electronics,Laptop,882,2,87.59,Home Office,Anjali
3460,2025-11-05,East,West Bengal,Electronics,Mobile,6056,4,884.82,Consumer,Anjali
3461,2024-06-06,East,West Bengal,Furniture,Chair,9450,6,1789.22,Corporate,Vikram
3462,2024-09-10,East,West Bengal,Furniture,Sofa,5820,5,1076.51,Corporate,Karan
3463,2024-04-16,West,Rajasthan,Office Supplies,Notebook,6040,8,354.36,Home Office,Arjun
3464,2025-04-16,North,Haryana,Furniture,Table,1443,1,388.03,Home Office,Amit
3465,2025-08-20,East,Bihar,Furniture,Chair,8267,7,1933.58,Corporate,Arjun
3466,2024-10-27,West,Gujarat,Electronics,Laptop,7752,4,1919.04,Home Office,Vikram
3467,2025-10-04,West,Rajasthan,Furniture,Desk,2868,6,849.19,Corporate,Arjun
3468,2025-12-22,North,Punjab,Office Supplies,Pen,9860,5,1892.66,Consumer,Karan
3469,2024-04-16,North,Delhi,Electronics,Headphones,678,3,55.98,Home Office,Karan
3470,2025-06-20,South,Tamil Nadu,Office Supplies,Notebook,2174,2,292.28,Corporate,Rohit
3471,2024-12-04,West,Rajasthan,Furniture,Sofa,699,3,94.89,Corporate,Meena
3472,2025-04-23,North,UP,Office Supplies,Pen,4772,4,970.84,Home Office,Arjun
3473,2024-04-11,West,Maharashtra,Furniture,Table,10602,9,2389.86,Home Office,Anjali
3474,2025-11-04,South,Karnataka,Electronics,Tablet,13024,8,1655.42,Corporate,Karan
3475,2024-08-21,East,West Bengal,Furniture,Sofa,6140,5,1809.25,Corporate,Meena
3476,2024-11-14,West,Rajasthan,Furniture,Table,2268,6,472.7,Home Office,Sneha
3477,2024-05-15,East,Odisha,Office Supplies,Pen,13510,7,2740.47,Corporate,Anjali
3478,2025-08-06,East,Bihar,Office Supplies,Pen,8742,6,2152.42,Consumer,Vikram
3479,2024-08-16,South,Kerala,Furniture,Chair,6168,8,1459.03,Home Office,Karan
3480,2025-04-10,South,Tamil Nadu,Furniture,Sofa,6112,4,1418.34,Corporate,Vikram
3481,2024-08-14,South,Tamil Nadu,Office Supplies,Printer,843,1,240.32,Consumer,Rohit
3482,2024-08-18,West,Rajasthan,Furniture,Sofa,13152,8,3144.72,Corporate,Karan
3483,2024-08-12,North,Punjab,Office Supplies,Paper,5705,7,988.63,Corporate,Rahul
3484,2024-04-19,West,Gujarat,Furniture,Chair,6216,7,439.12,Consumer,Sneha
3485,2025-11-10,South,Telangana,Office Supplies,Pen,4482,3,906.1,Corporate,Vikram
3486,2025-01-05,West,Maharashtra,Electronics,Headphones,10557,9,651.27,Corporate,Anjali
3487,2025-08-18,East,West Bengal,Office Supplies,Paper,12816,8,3601.57,Home Office,Arjun
3488,2025-10-16,South,Kerala,Furniture,Chair,1896,2,437.31,Home Office,Anjali
3489,2025-02-08,South,Telangana,Office Supplies,Pen,7185,5,925.68,Consumer,Karan
3490,2025-06-21,North,Delhi,Office Supplies,Printer,8610,5,638.22,Home Office,Sneha
3491,2024-06-13,South,Karnataka,Furniture,Desk,119,1,25.96,Home Office,Rahul
3492,2024-08-06,West,Gujarat,Furniture,Sofa,5621,7,1613.88,Corporate,Arjun
3493,2024-07-28,East,West Bengal,Office Supplies,Printer,9909,9,736.45,Corporate,Rahul
3494,2025-05-19,West,Gujarat,Office Supplies,Paper,8289,9,1908.1,Corporate,Meena
3495,2025-07-02,West,Rajasthan,Furniture,Chair,2532,6,174.02,Consumer,Arjun
3496,2025-05-14,North,UP,Electronics,Mobile,10680,6,2862.27,Consumer,Arjun
3497,2025-03-20,North,Delhi,Electronics,Headphones,954,1,188.13,Consumer,Meena
3498,2025-09-23,North,Punjab,Furniture,Desk,10962,9,3110.84,Consumer,Meena
3499,2025-01-20,East,Bihar,Furniture,Desk,4476,4,364.74,Corporate,Vikram
3500,2024-07-12,East,Bihar,Office Supplies,Printer,5672,4,658.89,Consumer,Karan
3501,2026-01-03,North,Delhi,Electronics,Laptop,8272,8,1662.74,Corporate,Rahul
3502,2025-03-20,West,Gujarat,Electronics,Mobile,7152,8,1385.16,Consumer,Priya
3503,2025-09-11,South,Tamil Nadu,Office Supplies,Pen,5584,4,821.8,Corporate,Vikram
3504,2025-09-28,North,Punjab,Furniture,Chair,10998,9,1140.26,Corporate,Karan
3505,2024-07-30,North,Haryana,Furniture,Table,2040,4,182.55,Consumer,Arjun
3506,2025-03-24,East,Bihar,Office Supplies,Paper,4662,3,840.68,Consumer,Anjali
3507,2025-09-21,West,Gujarat,Electronics,Headphones,13264,8,3307.05,Home Office,Sneha
3508,2024-10-27,West,Rajasthan,Furniture,Sofa,2529,3,687.98,Consumer,Vikram
3509,2024-06-19,East,Odisha,Electronics,Tablet,187,1,11.78,Home Office,Anjali
3510,2025-06-20,East,Odisha,Furniture,Sofa,5256,3,1210.77,Home Office,Priya
3511,2025-07-15,East,West Bengal,Electronics,Headphones,1528,8,342.96,Corporate,Rahul
3512,2024-06-17,East,Bihar,Office Supplies,Notebook,3402,7,859.72,Corporate,Anjali
3513,2025-01-10,North,UP,Furniture,Chair,2430,2,401.57,Consumer,Vikram
3514,2024-04-04,East,West Bengal,Office Supplies,Paper,6741,7,1493.46,Consumer,Karan
3515,2024-08-26,North,Delhi,Office Supplies,Pen,3928,4,516.44,Corporate,Meena
3516,2025-02-06,West,Maharashtra,Furniture,Desk,6476,4,1294.31,Corporate,Rahul
3517,2025-07-08,East,West Bengal,Office Supplies,Paper,1260,9,293.86,Consumer,Karan
3518,2026-02-21,North,Haryana,Furniture,Table,11240,10,593.39,Corporate,Vikram
3519,2024-06-13,South,Karnataka,Electronics,Tablet,1074,1,285.51,Corporate,Anjali
3520,2025-10-21,South,Tamil Nadu,Electronics,Laptop,17496,9,1066.24,Home Office,Sneha
3521,2026-01-24,South,Karnataka,Furniture,Sofa,1085,1,71.07,Corporate,Vikram
3522,2024-07-08,West,Gujarat,Electronics,Tablet,5720,8,860.44,Home Office,Priya
3523,2025-12-14,West,Gujarat,Electronics,Mobile,2575,5,516.42,Consumer,Rahul
3524,2025-09-13,East,West Bengal,Electronics,Mobile,534,3,35.41,Corporate,Meena
3525,2024-07-21,North,UP,Office Supplies,Notebook,8080,8,1676.55,Consumer,Karan
3526,2025-06-30,East,West Bengal,Furniture,Sofa,1051,1,238.43,Home Office,Rohit
3527,2026-02-15,North,UP,Furniture,Desk,4216,4,227.37,Consumer,Arjun
3528,2024-09-02,South,Kerala,Furniture,Table,573,3,167.01,Home Office,Anjali
3529,2024-11-30,South,Karnataka,Furniture,Table,9975,7,2020.03,Corporate,Arjun
3530,2024-05-13,East,West Bengal,Furniture,Chair,7268,4,1210.2,Corporate,Priya
3531,2025-08-05,North,Punjab,Office Supplies,Paper,929,1,106.26,Consumer,Meena
3532,2025-02-03,West,Rajasthan,Furniture,Sofa,5524,4,1214.72,Corporate,Rohit
3533,2025-05-28,East,Bihar,Office Supplies,Notebook,1918,7,193.42,Consumer,Sneha
3534,2025-12-30,East,Odisha,Electronics,Laptop,2462,2,721.3,Consumer,Karan
3535,2025-07-28,East,West Bengal,Office Supplies,Notebook,12024,8,662.42,Corporate,Arjun
3536,2025-03-27,North,UP,Electronics,Headphones,13840,10,2516.54,Home Office,Rahul
3537,2025-09-25,East,Odisha,Electronics,Laptop,6426,6,1452.75,Consumer,Rahul
3538,2024-07-14,East,Odisha,Electronics,Headphones,3914,2,402.86,Corporate,Sneha
3539,2025-10-19,West,Gujarat,Office Supplies,Pen,17109,9,1014.44,Corporate,Amit
3540,2025-08-28,South,Tamil Nadu,Electronics,Mobile,924,1,174.07,Corporate,Karan
3541,2025-11-24,South,Karnataka,Electronics,Laptop,12894,7,654.26,Home Office,Priya
3542,2025-09-20,East,Odisha,Office Supplies,Printer,5200,10,1135.74,Consumer,Karan
3543,2025-08-01,South,Telangana,Office Supplies,Printer,17160,10,2392.02,Corporate,Rohit
3544,2025-12-19,West,Maharashtra,Office Supplies,Pen,3460,5,1033.89,Home Office,Amit
3545,2024-08-25,South,Telangana,Electronics,Headphones,3096,4,905.74,Corporate,Sneha
3546,2024-03-31,North,UP,Electronics,Laptop,4530,6,622.3,Home Office,Rahul
3547,2024-11-03,West,Rajasthan,Electronics,Tablet,140,1,12.37,Home Office,Meena
3548,2024-10-06,East,Odisha,Electronics,Mobile,3636,4,1069.55,Consumer,Meena
3549,2025-12-09,West,Rajasthan,Electronics,Headphones,3824,8,466.57,Home Office,Rahul
3550,2025-06-19,South,Telangana,Electronics,Mobile,4113,3,418.41,Home Office,Anjali
3551,2024-05-16,West,Rajasthan,Office Supplies,Printer,10782,6,884.56,Corporate,Priya
3552,2025-11-11,East,West Bengal,Electronics,Tablet,958,2,73.11,Consumer,Anjali
3553,2025-06-18,West,Gujarat,Office Supplies,Pen,10388,7,1977.77,Consumer,Vikram
3554,2025-05-14,West,Gujarat,Furniture,Sofa,8365,7,421.74,Home Office,Karan
3555,2024-11-11,South,Tamil Nadu,Office Supplies,Paper,4440,6,449.7,Home Office,Amit
3556,2024-04-21,East,Odisha,Furniture,Chair,4155,5,999.06,Home Office,Meena
3557,2024-07-12,South,Karnataka,Electronics,Laptop,9048,8,1435.94,Corporate,Vikram
3558,2024-09-12,East,Bihar,Electronics,Headphones,5096,7,621.58,Corporate,Vikram
3559,2026-02-04,North,UP,Office Supplies,Notebook,5769,3,846.64,Consumer,Amit
3560,2024-05-07,South,Karnataka,Office Supplies,Pen,220,2,24.9,Consumer,Amit
3561,2025-12-24,South,Tamil Nadu,Electronics,Mobile,1724,2,304.92,Corporate,Anjali
3562,2025-11-08,West,Maharashtra,Furniture,Sofa,3740,5,460.32,Corporate,Priya
3563,2024-12-28,East,Bihar,Furniture,Chair,5104,8,1407.08,Corporate,Karan
3564,2024-07-21,North,Delhi,Office Supplies,Printer,1362,1,276.11,Consumer,Amit
3565,2025-09-21,South,Telangana,Electronics,Mobile,8562,6,2071.06,Consumer,Karan
3566,2024-05-03,East,West Bengal,Office Supplies,Notebook,5705,5,475.23,Consumer,Priya
3567,2024-07-05,West,Rajasthan,Electronics,Tablet,8526,6,1515.07,Home Office,Karan
3568,2024-11-03,West,Maharashtra,Office Supplies,Paper,4655,7,819.93,Corporate,Sneha
3569,2024-07-30,West,Gujarat,Electronics,Laptop,3501,3,713.56,Corporate,Meena
3570,2025-02-18,North,Delhi,Office Supplies,Notebook,13760,8,3979.91,Corporate,Rohit
3571,2025-03-20,North,Delhi,Office Supplies,Pen,11208,6,1220.42,Corporate,Rohit
3572,2024-12-03,East,West Bengal,Electronics,Headphones,3122,2,818.37,Consumer,Sneha
3573,2025-03-23,South,Telangana,Office Supplies,Paper,9620,10,1297.7,Corporate,Sneha
3574,2025-03-03,North,Delhi,Furniture,Sofa,14944,8,2907.57,Corporate,Karan
3575,2024-07-03,East,West Bengal,Furniture,Table,19300,10,4850.42,Home Office,Rahul
3576,2025-03-30,South,Kerala,Electronics,Mobile,3888,4,670.63,Corporate,Sneha
3577,2025-09-16,North,Punjab,Furniture,Desk,9000,9,1139.06,Corporate,Meena
3578,2026-03-05,South,Karnataka,Office Supplies,Pen,12440,8,1969.35,Home Office,Arjun
3579,2024-08-19,West,Rajasthan,Furniture,Chair,7350,6,608.57,Consumer,Amit
3580,2025-11-24,North,Punjab,Electronics,Laptop,5778,6,1191.55,Corporate,Vikram
3581,2024-04-04,West,Gujarat,Electronics,Tablet,6415,5,913.19,Consumer,Amit
3582,2024-10-28,East,West Bengal,Electronics,Tablet,4086,6,1110.97,Home Office,Amit
3583,2024-11-27,South,Tamil Nadu,Electronics,Headphones,5961,3,1637.55,Home Office,Priya
3584,2025-07-05,East,Odisha,Office Supplies,Paper,12848,8,883.79,Consumer,Rahul
3585,2024-11-20,West,Rajasthan,Electronics,Headphones,17631,9,4409.17,Home Office,Rahul
3586,2024-05-16,South,Tamil Nadu,Electronics,Tablet,459,3,126.48,Corporate,Priya
3587,2026-02-14,South,Kerala,Furniture,Table,7903,7,1844.97,Home Office,Vikram
3588,2024-11-02,West,Rajasthan,Furniture,Sofa,15810,10,4573.82,Corporate,Rahul
3589,2024-12-23,West,Rajasthan,Electronics,Mobile,7032,8,1087.37,Home Office,Priya
3590,2026-02-09,North,Punjab,Office Supplies,Pen,633,1,59.7,Consumer,Sneha
3591,2024-04-04,West,Gujarat,Furniture,Table,17410,10,1590.04,Home Office,Rahul
3592,2025-07-01,East,Bihar,Furniture,Table,3456,6,956.46,Consumer,Priya
3593,2024-05-20,North,UP,Furniture,Chair,10143,9,2772.14,Consumer,Meena
3594,2025-08-01,West,Maharashtra,Office Supplies,Paper,1772,4,274.16,Home Office,Sneha
3595,2025-10-27,South,Telangana,Electronics,Mobile,1550,10,370.02,Consumer,Priya
3596,2024-10-06,East,West Bengal,Office Supplies,Notebook,424,1,82.99,Home Office,Vikram
3597,2024-05-15,West,Maharashtra,Electronics,Tablet,2960,10,514.39,Home Office,Sneha
3598,2025-12-27,South,Kerala,Office Supplies,Printer,3204,9,629.24,Home Office,Rohit
3599,2024-03-09,West,Maharashtra,Furniture,Sofa,1821,3,326.63,Corporate,Anjali
3600,2026-01-21,South,Tamil Nadu,Electronics,Mobile,1108,2,143.26,Home Office,Rahul
3601,2025-12-22,East,Odisha,Furniture,Sofa,15304,8,1020.01,Consumer,Rohit
3602,2025-08-22,South,Telangana,Office Supplies,Pen,2643,3,658.67,Home Office,Amit
3603,2026-02-07,South,Tamil Nadu,Furniture,Desk,9970,5,1144.96,Home Office,Rohit
3604,2024-03-22,North,Punjab,Office Supplies,Pen,816,8,133.16,Home Office,Sneha
3605,2024-11-11,West,Gujarat,Electronics,Mobile,4194,9,308.37,Corporate,Sneha
3606,2024-11-18,North,Punjab,Furniture,Sofa,1065,5,305.49,Consumer,Priya
3607,2025-06-12,South,Telangana,Electronics,Mobile,4151,7,825.62,Corporate,Priya
3608,2025-04-02,West,Maharashtra,Furniture,Table,8580,10,1648.34,Consumer,Priya
3609,2025-07-09,West,Maharashtra,Office Supplies,Pen,1590,3,258.9,Home Office,Arjun
3610,2024-09-21,North,Punjab,Electronics,Headphones,1950,5,484.75,Home Office,Karan
3611,2025-01-21,East,Bihar,Office Supplies,Pen,19630,10,4293.38,Home Office,Amit
3612,2026-01-18,East,Odisha,Office Supplies,Printer,825,5,176.37,Consumer,Arjun
3613,2025-12-10,South,Tamil Nadu,Office Supplies,Paper,13184,8,3935.77,Consumer,Meena
3614,2024-09-12,South,Tamil Nadu,Electronics,Tablet,8540,7,1048.78,Home Office,Sneha
3615,2025-07-19,East,Odisha,Electronics,Headphones,5841,3,1006.66,Home Office,Rohit
